source,headline,url,published,content_snippet,full_content,url_hash,method,scraped_at
Engadget,'Slop' is Merriam-Webster's word of the year,https://www.engadget.com/ai/slop-is-merriam-websters-word-of-the-year-181903322.html?src=rss,,"<p>Merriam-Webster <a href=""https://www.merriam-webster.com/wordplay/word-of-the-year""><ins>has selected</ins></a> &quot;slop&quot; for the dictionary company's 2025 word of the year. The leading lexi","<p>Merriam-Webster <a href=""https://www.merriam-webster.com/wordplay/word-of-the-year""><ins>has selected</ins></a> &quot;slop&quot; for the dictionary company's 2025 word of the year. The leading lexicographers define slop as &quot;digital content of low quality that is produced usually in quantity by means of artificial intelligence.&quot; We've seen an absolute deluge of AI slop this year, from <a href=""https://www.engadget.com/ai/movie-studios-have-been-making-serious-money-from-ai-slop-on-youtube-160434252.html""><ins>fake movie trailers on YouTube</ins></a> to <a href=""https://www.engadget.com/entertainment/streaming/spotify-is-doing-more-to-address-ai-slop-on-its-platform-151102801.html""><ins>AI-generated bands on Spotify</ins></a>. Not even food delivery like <a href=""https://www.engadget.com/big-tech/uber-eats-is-stuffing-ai-slop-into-your-meal-174413765.html""><ins>Uber Eats</ins></a> could escape the onslaught of AI-generated garbage that no one asked for.</p> <p>It's gotten to the point that half the videos my well-meaning parents send me on social media are AI-generated videos of dogs. This isn't all that surprising given how very intentionally the social media giants have <a href=""https://www.engadget.com/meta-now-has-a-feed-for-ai-slop-205751808.html""><ins>added slop to all our feeds</ins></a>.</p> <span id=""end-legacy-contents""></span><p>Merriam-Webster rightly points out the somewhat mocking nature of calling it “slop.” &quot;Like <em>slime</em>, <em>sludge</em> and <em>muck</em>, <em>slop</em> has the wet sound of something you don't want to touch. Slop oozes into everything. The original sense of the word, in the 1700s, was 'soft mud.' In the 1800s it came to mean 'food waste' (as in 'pig slop'), and then more generally, 'rubbish' or 'a product of little or no value,'&quot; the dictionary distributors wrote.</p> <p>As the proliferation of AI slop expanded, some platforms like <a href=""https://www.engadget.com/social-media/tiktok-will-let-users-tone-down-the-amount-of-ai-content-in-their-feed-050100596.html""><ins>TikTok</ins></a> and <a href=""https://www.engadget.com/social-media/pinterest-will-let-you-dial-down-ai-slop-in-your-feeds-130000337.html""><ins>Pinterest</ins></a> got wise and began offering users the choice to tone down the sheer amount of it in their feeds. Even Spotify is at <a href=""https://www.engadget.com/entertainment/streaming/spotify-is-doing-more-to-address-ai-slop-on-its-platform-151102801.html""><ins>least trying</ins></a> to combat some of this stuff now, though that didn't stop an <a href=""https://www.engadget.com/entertainment/streaming/an-ai-copycat-of-king-gizzard--the-lizard-wizard-went-unnoticed-on-spotify-for-weeks-220018144.html""><ins>AI-generated copycat</ins></a> from going unnoticed on the platform for weeks. Elsewhere, companies like Google leaned in, <a href=""https://www.engadget.com/entertainment/youtube/google-is-adding-the-veo-3-video-generator-to-youtube-to-slopify-shorts-155339183.html""><ins>incorporating</ins></a> Veo 3-generated videos into YouTube Shorts. We'll only be able to tell in hindsight if 2025 was the peak of AI slop, but for now it shows no signs of abating.</p> <p>Merriam-Webster highlighted some other words for the year (some of which the chronically online will be familiar with), including Gerrymander, Touch Grass, Performative, Tariff, Conclave and Six Seven.</p>This article originally appeared on Engadget at https://www.engadget.com/ai/slop-is-merriam-websters-word-of-the-year-181903322.html?src=rss",ee57f7013cf7064c7ac51155dbfbba1c,rss,2025-12-16T03:41:37.851092
Engadget,The 10 best white elephant gifts worth fighting over for 2025,https://www.engadget.com/the-10-best-white-elephant-gifts-worth-fighting-over-for-2025-150516281.html?src=rss,,"<p>If you have a white elephant gift exchange at work this year or with friends and family, there’s a good chance you’re scrambling right now to find a good gift — or decipher what even makes a good w","<p>If you have a white elephant gift exchange at work this year or with friends and family, there’s a good chance you’re scrambling right now to find a good gift — or decipher what even makes a good white elephant gift. The possible origins of the term “white elephant” provide one way of looking at it: According to legend, the King of Siam would give a white elephant to courtiers who had upset them. It was a far more devious punishment than simply having them executed. The recipient had no choice but to simply thank the king for such an opulent gift, knowing that they likely could not afford the upkeep for such an animal. It would inevitably lead them to financial ruin.<br /><br />Whether or not that story is true, it gives us one way of looking at a white elephant gift: something just useful or amusing enough that it won’t immediately get tossed into the trash, but is also somewhat of a burden. However, there are plenty of other ways of interpreting this strange yet delightful tradition. Some compete to get a gift that others will surely want to steal, while others scavenge for the most niche and targeted gag gifts. Almost all of them, though, typically have a price limit that keeps the burden of gift giving to a minimum — usually $50 or less. So with all of that in mind, here are some white elephant gift ideas that will get you a few chuckles without requiring you to spend too much (or think too hard about it).</p> <h2 id=""jump-link-best-white-elephant-gift-ideas"">Best white elephant gift ideas</h2> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <h2 id=""jump-link-white-elephant-faqs"">White elephant FAQs</h2> <h3 id=""jump-link-what-is-white-elephant"">What is white elephant?</h3> <p>A white elephant gift exchange is a party game typically played around the holidays in which people exchange funny, impractical gifts.</p> <span id=""end-legacy-contents""></span> <h3 id=""jump-link-how-does-white-elephant-work"">How does white elephant work?</h3> <p>A group of people each bring one wrapped gift to the white elephant gift exchange, and each gift is typically of a similar value. All gifts are then placed together and the group decides the order in which they will each claim a gift. The first person picks a white elephant gift from the pile, unwraps it and their turn ends. The following players can either decide to unwrap another gift and claim it as their own, or steal a gift from someone who has already taken a turn. The rules can vary from there, including the guidelines around how often a single item can be stolen — some say twice, max. The game ends when every person has a white elephant gift.</p> <h3 id=""jump-link-why-is-it-called-white-elephant"">Why is it called white elephant?</h3> <p>The term “white elephant” is said to come from the legend of the King of Siam gifting white elephants to courtiers who upset him. While it seems like a lavish gift on its face, the belief is that the courtiers would be ruined by the animal’s upkeep costs.</p> <p><em>Check out the rest of our </em><a href=""https://www.engadget.com/gifts/""><em>gift ideas</em></a><em> here.</em></p>This article originally appeared on Engadget at https://www.engadget.com/the-10-best-white-elephant-gifts-worth-fighting-over-for-2025-150516281.html?src=rss",8f10a357ff69e26b157f5f383914370f,rss,2025-12-16T03:41:39.534874
ZDNet,The most useful electric tool I own just got replaced - and the successor is $20 off on Amazon,https://www.zdnet.com/article/hoto-pixel-drive-electric-screwdriver-review/,,"The Hoto PixelDrive cordless electric screwdriver boasts impressive torque, clever design features, and an accessible price.","The Hoto PixelDrive cordless electric screwdriver boasts impressive torque, clever design features, and an accessible price.",1eb6c303ba1b47900069460001ad9e8c,rss,2025-12-16T03:42:44.833712
ZDNet,"More workers are using AI, but don't know if their employers are, too - why that's a problem",https://www.zdnet.com/article/gallup-survey-ai-use-increase-communication-gap-workers-employers/,,New Gallup research reveals an AI communication gap between employers and employees - with key differences among industries.,New Gallup research reveals an AI communication gap between employers and employees - with key differences among industries.,1354b372a8ded74435c9ff4a3e9a0683,rss,2025-12-16T03:42:46.350337
ZDNet,Google's search chief rejects this strategy for licensing news content amid AI scramble,https://www.zdnet.com/article/google-ai-publisher-impact/,,"Google's Nick Fox rejected a news API proposal, acknowledged publisher struggles, and explained what's delaying Personal Context.","Google's Nick Fox rejected a news API proposal, acknowledged publisher struggles, and explained what's delaying Personal Context.",cd05f0150e88b31cca108152afd019a6,rss,2025-12-16T03:42:47.889712
ZDNet,I changed 12 settings on my Android phone to significantly extend its battery life,https://www.zdnet.com/article/change-android-phone-settings-battery-life/,,Battery dropping too fast? Consult these 12 expert-approved tips to make your device last longer.,Battery dropping too fast? Consult these 12 expert-approved tips to make your device last longer.,89a72e965803adcd50f2a3457df6adc7,rss,2025-12-16T03:42:49.338139
ZDNet,The 15+ best tech stocking stuffers perfect for holiday gifting (all under $75),https://www.zdnet.com/article/stocking-stuffer-gift-guide/,,I test out nifty tech gadgets all year long. Here are my favorite products that make perfect stocking stuffers for the holiday season.,I test out nifty tech gadgets all year long. Here are my favorite products that make perfect stocking stuffers for the holiday season.,7c5cc35f8d5862ac21a2022e05b36c24,rss,2025-12-16T03:42:51.379637
Mashable,"Conduent data breach exposed data of 10.5 million people, including Social Security numbers",https://mashable.com/article/conduent-data-breach-10-5-million-social-security-numbers,,"Conduent, a large business and healthcare services company, has confirmed its systems were breached, exposing the data of 10.5 million people.","Conduent, a large business and healthcare services company, has confirmed its systems were breached, exposing the data of 10.5 million people.",0f03a32629d6a0ecfed5f9fcb8a4c150,rss,2025-12-16T03:42:53.675817
Mashable,How to watch One Battle After Another: New streaming details for the Oscar frontrunner,https://mashable.com/article/how-to-watch-one-battle-after-another,,"Is ""One Battle After Another"" streaming yet? Find out how to watch the new Leonardo DiCaprio movie at home.","Is ""One Battle After Another"" streaming yet? Find out how to watch the new Leonardo DiCaprio movie at home.",f3836d6fd8514f19030ad5f5240bd5b8,rss,2025-12-16T03:42:54.418082
Mashable,Hurry — its your last chance to get HBO Max for free via DashPass,https://mashable.com/article/dec-15-hbo-max-dashpass-last-chance-deal,,You can still get HBO Max for free with an annual DashPass plan for one more day. Secure the streaming deal by Dec. 16.,You can still get HBO Max for free with an annual DashPass plan for one more day. Secure the streaming deal by Dec. 16.,996243dedafb18886b82f69b50c4e4d5,rss,2025-12-16T03:42:55.337883
Mashable,Get the Sony Inzone M9 II 27-inch 4K gaming monitor for $250 less at Amazon,https://mashable.com/article/dec-15-sony-inzone-monitor-deal,,"As of Dec. 15, you can get the Sony Inzone M9 II 27-inch 4K gaming monitor for $698, down from $949.99, at Amazon.","As of Dec. 15, you can get the Sony Inzone M9 II 27-inch 4K gaming monitor for $698, down from $949.99, at Amazon.",4ff497fbc13db057330f02ee7ea3209f,rss,2025-12-16T03:42:55.776960
Mashable,Traveling this holiday? Save $30 on a four-pack of Apple AirTags before you take off.,https://mashable.com/article/dec-15-apple-airtags-deal,,"A four-pack of Apple AirTags is on sale at Amazon for $69.99, down from the normal price of $99. That's a 29% discount.","A four-pack of Apple AirTags is on sale at Amazon for $69.99, down from the normal price of $99. That's a 29% discount.",b5f5cc388916cbc6f00d46126cb8cffe,rss,2025-12-16T03:42:56.235955
VentureBeat,Korean AI startup Motif reveals 4 big lessons for training enterprise LLMs,https://venturebeat.com/ai/korean-ai-startup-motif-reveals-4-big-lessons-for-training-enterprise-llms,,"<p>We&#x27;ve heard (and written, here at VentureBeat) lots about the generative AI race <a href=""https://venturebeat.com/ai/kai-fu-lees-brutal-assessment-america-is-already-losing-the-ai-hardware-war","<p>We&#x27;ve heard (and written, here at VentureBeat) lots about the generative AI race <a href=""https://venturebeat.com/ai/kai-fu-lees-brutal-assessment-america-is-already-losing-the-ai-hardware-war"">between the U.S. and China</a>, as those have been the countries with the groups most active in fielding new models (with a shoutout to Cohere in Canada and Mistral in France). </p><p>But now a Korean startup is making waves: last week, the firm known as<a href=""https://model-hub.motiftech.io/en/""> Motif Technologies</a> released <a href=""https://x.com/ArtificialAnlys/status/1998570291086373081"">Motif-2-12.7B-Reasoning</a>, another small parameter open-weight model that boasts impressive benchmark scores, quickly becoming the most performant model from that country according to <a href=""https://x.com/ArtificialAnlys/status/1998570291086373081"">independent benchmarking lab Artificial Analysis</a> (beating even regular GPT-5.1 from U.S. leader OpenAI). </p><div></div><p>But more importantly for enterprise AI teams, the company has <a href=""https://arxiv.org/abs/2512.11463"">published a white paper on arxiv.org</a> with a concrete, reproducible training recipe that exposes where reasoning performance actually comes from — and where common internal LLM efforts tend to fail.</p><p>For organizations building or fine-tuning their own models behind the firewall, the paper offers a set of practical lessons about data alignment, long-context infrastructure, and reinforcement learning stability that are directly applicable to enterprise environments. Here they are:</p><h3><b>1: Reasoning gains come from data distribution, not model size</b></h3><p>One of Motif’s most relevant findings for enterprise teams is that <i>synthetic reasoning data</i> only helps when its structure <i>matches</i> the <i>target model’s reasoning style</i>. </p><p>The paper shows measurable differences in downstream coding performance depending on which “teacher” model generated the reasoning traces used during supervised fine-tuning.</p><p>For enterprises, this undermines a common shortcut: generating large volumes of synthetic chain-of-thought data from a frontier model and assuming it will transfer cleanly. Motif’s results suggest that misaligned reasoning traces can actively hurt performance, even if they look high quality.</p><p>The takeaway is operational, not academic: teams should validate that their synthetic data reflects the <i>format, verbosity, and step granularity</i> they want at inference time. Internal evaluation loops matter more than copying external datasets.</p><h3><b>2: Long-context training is an infrastructure problem first</b></h3><p>Motif trains at 64K context, but the paper makes clear that this is not simply a tokenizer or checkpointing tweak.</p><p>The model relies on hybrid parallelism, careful sharding strategies, and aggressive activation checkpointing to make long-context training feasible on Nvidia H100-class hardware.</p><p>For enterprise builders, the message is sobering but useful: long-context capability cannot be bolted on late. </p><p>If retrieval-heavy or agentic workflows are core to the business use case, context length has to be designed into the training stack from the start. Otherwise, teams risk expensive retraining cycles or unstable fine-tunes.</p><h3><b>3: RL fine-tuning fails without data filtering and reuse</b></h3><p>Motif’s reinforcement learning fine-tuning (RLFT) pipeline emphasizes difficulty-aware filtering — keeping tasks whose pass rates fall within a defined band — rather than indiscriminately scaling reward training.</p><p>This directly addresses a pain point many enterprise teams encounter when experimenting with RL: performance regressions, mode collapse, or brittle gains that vanish outside benchmarks. Motif also reuses trajectories across policies and expands clipping ranges, trading theoretical purity for training stability.</p><p>The enterprise lesson is clear: RL is a systems problem, not just a reward model problem. Without careful filtering, reuse, and multi-task balancing, RL can destabilize models that are otherwise production-ready.</p><h3><b>4: Memory optimization determines what is even possible</b></h3><p>Motif’s use of kernel-level optimizations to reduce RL memory pressure highlights an often-overlooked constraint in enterprise settings: memory, not compute, is frequently the bottleneck. Techniques like loss-function-level optimization determine whether advanced training stages are viable at all.</p><p>For organizations running shared clusters or regulated environments, this reinforces the need for low-level engineering investment, not just model architecture experimentation.</p><h3><b>Why this matters for enterprise AI teams</b></h3><p>Motif-2-12.7B-Reasoning is positioned as competitive with much larger models, but its real value lies in the transparency of how those results were achieved. The paper argues — implicitly but persuasively — that reasoning performance is earned through disciplined training design, not model scale alone.</p><p>For enterprises building proprietary LLMs, the lesson is pragmatic: invest early in data alignment, infrastructure, and training stability, or risk spending millions fine-tuning models that never reliably reason in production.</p>",2c0405c91e1ce8322bf8e04b61ab8629,rss,2025-12-16T03:42:57.254494
VentureBeat,Tokenization takes the lead in the fight for data security,https://venturebeat.com/ai/tokenization-takes-the-lead-in-the-fight-for-data-security,,"<p><i>Presented by Capital One</i> <i>Software</i></p><hr /><p>Tokenization is emerging as a cornerstone of modern data security, helping businesses separate the value of their data from its risk. <a ","<p><i>Presented by Capital One</i> <i>Software</i></p><hr /><p>Tokenization is emerging as a cornerstone of modern data security, helping businesses separate the value of their data from its risk. <a href=""https://www.youtube.com/watch?v=zGGgBrDqqHo"">During this VB in Conversation</a>, Ravi Raghu, president, Capital One Software, talks about the ways tokenization can help reduce the value of breached data and preserve underlying data format and usability, including Capital One’s own experience leveraging tokenization at scale. </p><p>Tokenization, Raghu asserts, is a far superior technology. It converts sensitive data into a nonsensitive digital replacement, called a token, that maps back to the original, which is secured in a digital vault. The token placeholder preserves both the format and the utility of the sensitive data, and can be used across applications — including AI models. Because tokenization removes the need to manage encryption keys or dedicate compute to constant encrypting and decrypting, it offers one of the most scalable ways for companies to protect their most sensitive data, he added.</p><p>&quot;The killer part, from a security standpoint, when you think about it relative to other methods, if a bad actor gets hold of the data, they get hold of tokens,&quot; he explained. &quot;The actual data is not sitting with the token, unlike other methods like encryption, where the actual data sits there, just waiting for someone to get hold of a key or use brute force to get to the real data. From every angle this is the ideal way one ought to go about protecting sensitive data.&quot;</p><h2><b>The tokenization differentiator </b></h2><p>Most organizations are just scratching the surface of data security, adding security at the very end, when data is read, to prevent an end user from accessing it. At minimum, organizations should focus on securing data on write, as it’s being stored. But best-in-class organizations go even further, protecting data at birth, the moment it’s created.</p><p>At one end of the safety spectrum is a simple lock-and-key approach that restricts access but leaves the underlying data intact. More advanced methods, like masking or modifying data, permanently alter its meaning — which can compromise its usefulness. File-level encryption provides broader protection for large volumes of stored data, but when you get down to field-level encryption (for example, a Social Security number), it becomes a bigger challenge. It takes a great deal of compute to encrypt a single field, and then to decrypt it at the point of usage. And still it has a fatal flaw: the original data is still right there, only needing the key to get access. </p><p>Tokenization avoids these pitfalls by replacing the original data with a surrogate that has no intrinsic value. If the token is intercepted — whether by the wrong person or the wrong machine — the data itself remains secure.</p><h2><b>The business value of tokenization</b></h2><p>&quot;Fundamentally you’re protecting data, and that’s priceless,&quot; Raghu said. &quot;Another thing that’s priceless – can you use that for modeling purposes subsequently? On the one hand, it’s a protection thing, and on the other hand it’s a business enabling thing.&quot; </p><p>Because tokenization preserves the structure and ordinality of the original data, it can still be used for modeling and analytics, turning protection into a business enabler. Take private health data governed by HIPAA for example: tokenization means that data canbeused to build pricing models or for gene therapy research, while remaining compliant. </p><p>&quot;If your data is already protected, you can then proliferate the usage of data across the entire enterprise and have everybody creating more and more value out of the data,&quot; Raghu said. &quot;Conversely, if you don’t have that, there’s a lot of reticence for enterprises today to have more people access it, or have more and more AI agents access their data. Ironically, they’re limiting the blast radius of innovation. The tokenization impact is massive, and there are many metrics you could use to measure that – operational impact, revenue impact, and obviously the peace of mind from a security standpoint.&quot;</p><h2><b>Breaking down adoption barriers</b></h2><p>Until now, the fundamental challenge with traditional tokenization has been performance. AI requires a scale and speed that is unprecedented. That&#x27;s one of the major challenges Capital One addresses with Databolt, its vaultless tokenization solution, which can produce up to 4 million tokens per second.</p><p>&quot;Capital One has gone through tokenization for more than a decade. We started doing it because we’re serving our 100 million banking customers. We want to protect that sensitive data,&quot; Raghu said. &quot;We’ve eaten our own dog food with our internal tokenization capability, over 100 billion times a month. We’ve taken that know-how and that capability, scale, and speed, and innovated so that the world can leverage it, so that it’s a commercial offering.&quot;</p><p>Vaultless tokenization is an advanced form of tokenization that does not require a central database (vault) to store token mappings. Instead, it uses mathematical algorithms, cryptographic techniques, and deterministic mapping to generate tokens dynamically.This approach is faster, more scalable, and eliminates the security risk associated with managing a vault.</p><p>&quot;We realized that for the scale and speed demands that we had, we needed to build out that capability ourselves,&quot; Raghu said. &quot;We’ve been iterating continuously on making sure that it can scale up to hundreds of billions of operations a month. All of our innovation has been around building IP and capability to do that thing at a battle-tested scale within our enterprise, for the purpose of serving our customers.&quot;</p><p>While conventional tokenization methods can involve some complexity and slow down operations, Databolt seamlessly integrates with encrypted data warehouses, allowing businesses to maintain robust security without slowing performance or operations. Tokenization occurs in the customer’s environment, removing the need to communicate with an external network to perform tokenization operations, which can also slow performance.</p><p>&quot;We believe that fundamentally, tokenization should be easy to adopt,&quot; Raghu said. &quot;You should be able to secure your data very quickly and operate at the speed and scale and cost needs that organizations have. I think that’s been a critical barrier so far for the mass scale adoption of tokenization. In an AI world, that’s going to become a huge enabler.&quot;</p><p>Don&#x27;t miss <a href=""https://www.youtube.com/watch?v=zGGgBrDqqHo"">the whole conversation with Ravi Raghu, president, Capital One Software, here</a>.</p><hr /><p><i>Sponsored articles are content produced by a company that is either paying for the post or has a business relationship with VentureBeat, and they’re always clearly marked. For more information, contact </i><a href=""mailto:sales@venturebeat.com""><i><u>sales@venturebeat.com</u></i></a><i>.</i></p>",95232da20d6187e74733c4f412eb2b19,rss,2025-12-16T03:42:57.557128
